label,state,estimate,moe,percent,percent moe,year
Civilian employed population 16 years and over,Mississippi,1198828.0,5237.0,100.0,,2014
"        Management, business, science, and arts occupations",Mississippi,373184.0,4758.0,31.1,0.4,2014
        Service occupations,Mississippi,214860.0,3714.0,17.9,0.3,2014
        Sales and office occupations,Mississippi,284324.0,3681.0,23.7,0.3,2014
"        Natural resources, construction, and maintenance occupations",Mississippi,135042.0,2838.0,11.3,0.2,2014
"        Production, transportation, and material moving occupations",Mississippi,191418.0,3243.0,16.0,0.3,2014
Civilian employed population 16 years and over,Missouri,2779991.0,7599.0,100.0,,2014
"        Management, business, science, and arts occupations",Missouri,971506.0,6577.0,34.9,0.2,2014
        Service occupations,Missouri,503063.0,4203.0,18.1,0.2,2014
        Sales and office occupations,Missouri,695968.0,4833.0,25.0,0.2,2014
"        Natural resources, construction, and maintenance occupations",Missouri,242466.0,2833.0,8.7,0.1,2014
"        Production, transportation, and material moving occupations",Missouri,366988.0,4029.0,13.2,0.1,2014
Civilian employed population 16 years and over,Montana,481119.0,2914.0,100.0,,2014
"        Management, business, science, and arts occupations",Montana,170625.0,2582.0,35.5,0.5,2014
        Service occupations,Montana,92344.0,2227.0,19.2,0.5,2014
        Sales and office occupations,Montana,111218.0,1807.0,23.1,0.3,2014
"        Natural resources, construction, and maintenance occupations",Montana,60405.0,1344.0,12.6,0.3,2014
"        Production, transportation, and material moving occupations",Montana,46527.0,1431.0,9.7,0.3,2014
Civilian employed population 16 years and over,Nebraska,957508.0,2956.0,100.0,,2014
"        Management, business, science, and arts occupations",Nebraska,339029.0,3189.0,35.4,0.3,2014
        Service occupations,Nebraska,160654.0,2633.0,16.8,0.3,2014
        Sales and office occupations,Nebraska,232773.0,2738.0,24.3,0.3,2014
"        Natural resources, construction, and maintenance occupations",Nebraska,96209.0,1905.0,10.0,0.2,2014
"        Production, transportation, and material moving occupations",Nebraska,128843.0,2295.0,13.5,0.2,2014
Civilian employed population 16 years and over,Nevada,1240614.0,5261.0,100.0,,2014
"        Management, business, science, and arts occupations",Nevada,344652.0,4577.0,27.8,0.3,2014
        Service occupations,Nevada,345082.0,4691.0,27.8,0.3,2014
        Sales and office occupations,Nevada,322193.0,3692.0,26.0,0.3,2014
"        Natural resources, construction, and maintenance occupations",Nevada,107643.0,2407.0,8.7,0.2,2014
"        Production, transportation, and material moving occupations",Nevada,121044.0,2589.0,9.8,0.2,2014
Civilian employed population 16 years and over,New Hampshire,693329.0,2970.0,100.0,,2014
"        Management, business, science, and arts occupations",New Hampshire,274354.0,2893.0,39.6,0.4,2014
        Service occupations,New Hampshire,109426.0,2174.0,15.8,0.3,2014
        Sales and office occupations,New Hampshire,169716.0,2660.0,24.5,0.4,2014
"        Natural resources, construction, and maintenance occupations",New Hampshire,63186.0,1581.0,9.1,0.2,2014
"        Production, transportation, and material moving occupations",New Hampshire,76647.0,2149.0,11.1,0.3,2014
Civilian employed population 16 years and over,New Jersey,4235089.0,9776.0,100.0,,2014
"        Management, business, science, and arts occupations",New Jersey,1722379.0,10869.0,40.7,0.2,2014
        Service occupations,New Jersey,710670.0,6402.0,16.8,0.2,2014
        Sales and office occupations,New Jersey,1056127.0,6442.0,24.9,0.1,2014
"        Natural resources, construction, and maintenance occupations",New Jersey,306736.0,3610.0,7.2,0.1,2014
"        Production, transportation, and material moving occupations",New Jersey,439177.0,4897.0,10.4,0.1,2014
Civilian employed population 16 years and over,New Mexico,875947.0,4722.0,100.0,,2014
"        Management, business, science, and arts occupations",New Mexico,311860.0,3789.0,35.6,0.4,2014
        Service occupations,New Mexico,180054.0,3178.0,20.6,0.3,2014
        Sales and office occupations,New Mexico,203765.0,3421.0,23.3,0.4,2014
"        Natural resources, construction, and maintenance occupations",New Mexico,99875.0,2486.0,11.4,0.3,2014
"        Production, transportation, and material moving occupations",New Mexico,80393.0,2287.0,9.2,0.2,2014
Civilian employed population 16 years and over,New York,9137540.0,14014.0,100.0,,2014
"        Management, business, science, and arts occupations",New York,3553854.0,18587.0,38.9,0.2,2014
        Service occupations,New York,1850031.0,9270.0,20.2,0.1,2014
        Sales and office occupations,New York,2194062.0,9379.0,24.0,0.1,2014
"        Natural resources, construction, and maintenance occupations",New York,669274.0,5751.0,7.3,0.1,2014
"        Production, transportation, and material moving occupations",New York,870319.0,6940.0,9.5,0.1,2014
Civilian employed population 16 years and over,North Carolina,4287690.0,11214.0,100.0,,2014
"        Management, business, science, and arts occupations",North Carolina,1541258.0,11294.0,35.9,0.2,2014
        Service occupations,North Carolina,758433.0,6723.0,17.7,0.2,2014
        Sales and office occupations,North Carolina,1016981.0,7048.0,23.7,0.1,2014
"        Natural resources, construction, and maintenance occupations",North Carolina,403182.0,5360.0,9.4,0.1,2014
"        Production, transportation, and material moving occupations",North Carolina,567836.0,5254.0,13.2,0.1,2014
Civilian employed population 16 years and over,North Dakota,379972.0,2025.0,100.0,,2014
"        Management, business, science, and arts occupations",North Dakota,132325.0,1971.0,34.8,0.5,2014
        Service occupations,North Dakota,65934.0,1343.0,17.4,0.4,2014
        Sales and office occupations,North Dakota,86342.0,1823.0,22.7,0.4,2014
"        Natural resources, construction, and maintenance occupations",North Dakota,48307.0,1220.0,12.7,0.3,2014
"        Production, transportation, and material moving occupations",North Dakota,47064.0,1366.0,12.4,0.4,2014
Civilian employed population 16 years and over,Ohio,5303013.0,10434.0,100.0,,2014
"        Management, business, science, and arts occupations",Ohio,1838874.0,12596.0,34.7,0.2,2014
        Service occupations,Ohio,941671.0,6581.0,17.8,0.1,2014
        Sales and office occupations,Ohio,1287262.0,6825.0,24.3,0.1,2014
"        Natural resources, construction, and maintenance occupations",Ohio,408896.0,4068.0,7.7,0.1,2014
"        Production, transportation, and material moving occupations",Ohio,826310.0,5563.0,15.6,0.1,2014
Civilian employed population 16 years and over,Oklahoma,1699610.0,4560.0,100.0,,2014
"        Management, business, science, and arts occupations",Oklahoma,562025.0,4447.0,33.1,0.2,2014
        Service occupations,Oklahoma,300128.0,3393.0,17.7,0.2,2014
        Sales and office occupations,Oklahoma,414893.0,3390.0,24.4,0.2,2014
"        Natural resources, construction, and maintenance occupations",Oklahoma,199754.0,2419.0,11.8,0.1,2014
"        Production, transportation, and material moving occupations",Oklahoma,222810.0,3052.0,13.1,0.2,2014
Civilian employed population 16 years and over,Oregon,1752414.0,6068.0,100.0,,2014
"        Management, business, science, and arts occupations",Oregon,642885.0,5516.0,36.7,0.3,2014
        Service occupations,Oregon,325819.0,4291.0,18.6,0.2,2014
        Sales and office occupations,Oregon,417744.0,4273.0,23.8,0.2,2014
"        Natural resources, construction, and maintenance occupations",Oregon,156774.0,2514.0,8.9,0.1,2014
"        Production, transportation, and material moving occupations",Oregon,209192.0,3534.0,11.9,0.2,2014
Civilian employed population 16 years and over,Pennsylvania,5946480.0,11309.0,100.0,,2014
"        Management, business, science, and arts occupations",Pennsylvania,2168039.0,11743.0,36.5,0.2,2014
        Service occupations,Pennsylvania,1042444.0,6997.0,17.5,0.1,2014
        Sales and office occupations,Pennsylvania,1445252.0,6804.0,24.3,0.1,2014
"        Natural resources, construction, and maintenance occupations",Pennsylvania,492477.0,4869.0,8.3,0.1,2014
"        Production, transportation, and material moving occupations",Pennsylvania,798268.0,5347.0,13.4,0.1,2014
Civilian employed population 16 years and over,Puerto Rico,1081146.0,4606.0,100.0,,2014
"        Management, business, science, and arts occupations",Puerto Rico,338802.0,4220.0,31.3,0.4,2014
        Service occupations,Puerto Rico,222320.0,3139.0,20.6,0.3,2014
        Sales and office occupations,Puerto Rico,302378.0,4017.0,28.0,0.3,2014
"        Natural resources, construction, and maintenance occupations",Puerto Rico,104668.0,2152.0,9.7,0.2,2014
"        Production, transportation, and material moving occupations",Puerto Rico,112978.0,2320.0,10.4,0.2,2014
Civilian employed population 16 years and over,Rhode Island,511362.0,2934.0,100.0,,2014
"        Management, business, science, and arts occupations",Rhode Island,186267.0,2790.0,36.4,0.5,2014
        Service occupations,Rhode Island,103342.0,2043.0,20.2,0.4,2014
        Sales and office occupations,Rhode Island,125695.0,2460.0,24.6,0.4,2014
"        Natural resources, construction, and maintenance occupations",Rhode Island,36772.0,1307.0,7.2,0.3,2014
"        Production, transportation, and material moving occupations",Rhode Island,59286.0,1877.0,11.6,0.4,2014
Civilian employed population 16 years and over,South Carolina,2031997.0,6759.0,100.0,,2014
"        Management, business, science, and arts occupations",South Carolina,662534.0,6747.0,32.6,0.3,2014
        Service occupations,South Carolina,376857.0,5417.0,18.5,0.3,2014
        Sales and office occupations,South Carolina,507727.0,5303.0,25.0,0.2,2014
"        Natural resources, construction, and maintenance occupations",South Carolina,189658.0,3600.0,9.3,0.2,2014
"        Production, transportation, and material moving occupations",South Carolina,295221.0,3687.0,14.5,0.2,2014
Civilian employed population 16 years and over,South Dakota,425816.0,2105.0,100.0,,2014
